157,127.478,157,202.899,157,686.371,157,103.294,157,139.57,157,876.132,157,1132.4,157,112.755,157,86.0782,157,120.919,157,84.6435,157,63.7017,157,139.586,157,44.4737,157,45.3525,157,1221.4,157,916.441,157,98.5048,157,954.645,157,1045.53,157,1111.7,157,71.0994,157,618.318,157,108.827,157,1320.69,157,44.2387,157,69.386,157,74.0642,157,213.786,157,59.3865,157,34.1649,157,79.7299,157,734.739,157,47.0571,157,992.72,157,1347.33,157,83.2232,157,56.9206,157,65.3725,157,73.3598,157,69.5473,157,87.1029,157,129.424,157,34.2263,157,852.774,157,57.5266,157,152.268,157,42.1253,157,811.889,157,67.0485,157,52.1141,157,765.828,157,38.3253,157,86.0782,157,619.971,157,705.651,157,95.9157,157,429.268,157,137.678,157,66.4908,157,76.4904,157,803.258,157,685.718,157,899.251,157,72.6337,157,68.2225,157,57.1805,157,103.499,157,65.3457,157,851.406,157,141.77,157,492.833,157,1166.27,157,81.2665,157,43.7693,157,40.13,157,139.214,157,137.243,157,42.5363,157,48.0696,157,436.174,157,334.948,157,873.284,157,531.807,157,1074.87,157,925.114,157,1142.94,157,166.593,157,55.5409,157,70.7819,157,124.732,157,100.702,157,54.6602,157,168.467,157,295.619,157,860.722,157,37.3991,157,753.502,157,523.998,157,91.0701,157,65.3784,157,1233.35,157,1038.75,157,142.216,157,46.2963,157,62.1812,157,841.916,157,1047.59,157,747.183,157,39.9649,157,497.265,157,122.398,157,1288.36,157,661.327,157,69.6394,157,538.066,157,972.384,157,47.4055,157,80.398,157,644.562
158,125.428,158,196.75,158,670.385,158,102.269,158,137.52,158,861.934,158,1123.78,158,111.734,158,84.8485,158,117.64,158,84.8485,158,62.8798,158,137.73,158,44.4737,158,45.3587,158,1211.93,158,903.518,158,97.2735,158,941.705,158,1036.49,158,1101.22,158,70.2774,158,600.646,158,107.393,158,1314.33,158,44.4444,158,68.9766,158,73.4453,158,192.593,158,59.181,158,33.8174,158,79.1135,158,722.032,158,46.6461,158,980.801,158,1343.83,158,82.4013,158,56.0986,158,64.7613,158,73.1543,158,68.93,158,86.0782,158,127.778,158,34.2263,158,838.352,158,57.3086,158,147.952,158,41.9199,158,799.765,158,66.4221,158,51.698,158,750.169,158,38.1203,158,85.0534,158,604.62,158,692.294,158,94.8909,158,410.568,158,135.623,158,65.8751,158,75.6779,158,788.052,158,668.868,158,885.023,158,71.8107,158,67.4006,158,56.7706,158,102.269,158,64.7292,158,836.81,158,139.918,158,473.672,158,1158.27,158,80.6508,158,43.5638,158,39.0957,158,136.938,158,135.185,158,42.1253,158,48.2759,158,417.013,158,315.8375,158,861.602,158,512.902,158,1064,158,911.962,158,1135.13,158,162.49,158,55.336,158,70.3704,158,123.088,158,99.4737,158,54.0437,158,166.008,158,278.547,158,846.587,158,37.3991,158,738.733,158,505.093,158,90.8519,158,64.7636,158,1228.42,158,1030.55,158,139.549,158,45.679,158,61.976,158,829.782,158,1037.31,158,731.408,158,39.7599,158,478.547,158,120.556,158,1282.62,158,644.265,158,68.8153,158,519.753,158,961.707,158,46.995,158,79.572,158,627.961
159,123.584,159,192.036,159,654.604,159,101.654,159,135.676,159,847.942,159,1114.54,159,110.096,159,83.8237,159,116.82,159,82.1842,159,62.8798,159,135.669,159,44.2688,159,44.5429,159,1202.88,159,890.594,159,96.2474,159,928.971,159,1025.6,159,1090.74,159,69.8664,159,583.59,159,106.368,159,1308.8,159,43.6214,159,68.5673,159,72.6201,159,179.424,159,58.77,159,33.6464,159,78.497,159,706.456,159,46.4406,159,968.883,159,1339.09,159,81.5793,159,55.6877,159,64.3559,159,72.3323,159,68.5185,159,85.0534,159,125.926,159,34.2263,159,824.547,159,56.4732,159,144.254,159,41.7144,159,786.203,159,65.796,159,51.4869,159,735.541,159,38.1203,159,84.8485,159,588.45,159,675.855,159,93.6613,159,390.43,159,133.157,159,65.4647,159,75.2746,159,773.462,159,653.457,159,871.618,159,71.3992,159,66.5786,159,56.3607,159,101.039,159,64.1127,159,822.625,159,137.86,159,455.747,159,1148.21,159,79.6247,159,43.5638,159,39.3026,159,135.074,159,133.128,159,41.7144,159,47.4506,159,397.027,159,296.727,159,848.28,159,495.641,159,1053.75,159,899.017,159,1126.08,159,157.77,159,54.9261,159,69.5473,159,121.65,159,98.4503,159,53.6328,159,164.163,159,257.154,159,833.067,159,37.1936,159,724.169,159,486.805,159,89.3992,159,64.1487,159,1223.28,159,1021.32,159,137.291,159,45.679,159,61.3603,159,815.796,159,1029.3,159,716.043,159,39.7599,159,463.533,159,118.918,159,1275.23,159,628.025,159,68.6093,159,501.646,159,949.798,159,46.7898,159,78.5412,159,611.565
160,121.739,160,186.298,160,637.593,160,99.6047,160,133.421,160,833.951,160,1103.87,160,108.253,160,83.2089,160,115.591,160,81.1594,160,62.8798,160,133.403,160,43.6539,160,44.5491,160,1193.62,160,876.44,160,95.4266,160,916.237,160,1015.32,160,1080.87,160,69.4555,160,566.124,160,105.138,160,1302.44,160,43.6214,160,68.1579,160,71.7949,160,171.193,160,58.359,160,33.6517,160,77.675,160,690.675,160,46.2351,160,959.636,160,1333.33,160,80.5519,160,55.6877,160,63.9506,160,71.7158,160,67.6955,160,84.2336,160,124.074,160,33.6115,160,810.125,160,56.2551,160,140.76,160,41.3034,160,771.202,160,65.1696,160,51.2758,160,720.088,160,37.7104,160,83.8237,160,570.848,160,659.621,160,92.2266,160,370.909,160,131.308,160,64.849,160,74.6667,160,758.256,160,636.812,160,857.801,160,70.5761,160,66.5786,160,55.9508,160,99.8097,160,63.7017,160,807.413,160,136.008,160,435.968,160,1138.77,160,79.2143,160,43.5638,160,39.0957,160,133.21,160,131.276,160,41.7144,160,47.4506,160,377.66,160,275.561,160,833.524,160,479.818,160,1042.88,160,887.92,160,1116.63,160,154.077,160,54.7211,160,68.7243,160,120.211,160,97.2222,160,53.6328,160,161.294,160,235.144,160,817.702,160,37.1936,160,707.757,160,471.187,160,88.5637,160,63.7388,160,1217.94,160,1011.48,160,135.239,160,45.2675,160,60.9499,160,801.605,160,1018.82,160,700.269,160,38.9401,160,444.609,160,117.69,160,1267.84,160,610.347,160,67.7851,160,482.922,160,937.068,160,46.1741,160,77.9202,160,593.734
161,120.1,161,181.789,161,624.272,161,98.9899,161,130.962,161,820.37,161,1094.02,161,107.848,161,83.004,161,113.951,161,81.1594,161,62.0578,161,131.753,161,43.449,161,44.5553,161,1184.36,161,863.106,161,94.1953,161,902.886,161,1004.02,161,1070.81,161,68.428,161,548.657,161,103.294,161,1295.89,161,43.6214,161,67.3392,161,71.176,161,165.432,161,57.5371,161,33.657,161,77.0586,161,674.484,161,45.8242,161,947.101,161,1327.98,161,79.9354,161,55.2767,161,63.5453,161,71.0994,161,67.4897,161,83.2089,161,122.428,161,32.9966,161,796.321,161,55.6254,161,138.089,161,40.8924,161,756.612,161,64.7479,161,50.8598,161,705.254,161,36.8906,161,83.004,161,553.45,161,643.182,161,91.8167,161,360.223,161,129.458,161,64.6438,161,73.8542,161,745.927,161,622.222,161,843.779,161,70.3704,161,66.1676,161,55.5409,161,99.1948,161,63.0853,161,793.022,161,133.951,161,417.631,161,1128.72,161,78.3934,161,42.7418,161,39.0957,161,131.757,161,129.218,161,41.5089,161,47.2443,161,357.881,161,254.396,161,820.407,161,461.529,161,1032.01,161,876.824,161,1107.17,161,151.001,161,54.3112,161,68.5185,161,118.773,161,96.1988,161,53.0163,161,158.835,161,214.986,161,803.361,161,36.9881,161,692.782,161,452.077,161,87.5227,161,62.919,161,1213.21,161,1002.05,161,133.597,161,44.6502,161,60.3342,161,786.796,161,1008.95,161,687.773,161,38.9401,161,425.891,161,116.053,161,1259.63,161,593.902,161,66.961,161,464.609,161,924.133,161,45.9689,161,77.0942,161,576.929
162,118.255,162,178.305,162,607.876,162,98.1701,162,129.937,162,808.642,162,1083.35,162,106.416,162,82.1842,162,113.951,162,79.3149,162,61.2359,162,129.486,162,43.449,162,44.3559,162,1176.75,162,849.977,162,93.7848,162,889.741,162,992.514,162,1061.15,162,68.2225,162,534.478,162,102.679,162,1289.74,162,43.2099,162,66.9298,162,70.557,162,159.053,162,57.5371,162,33.6623,162,75.8256,162,658.908,162,45.6187,162,935.594,162,1321.6,162,79.5244,162,55.0712,162,63.14,162,70.2774,162,66.6667,162,83.004,162,120.988,162,32.9966,162,784.371,162,55.4072,162,135.418,162,40.8924,162,741.612,162,64.1216,162,50.4438,162,692.068,162,36.6857,162,82.1842,162,536.053,162,627.359,162,90.3821,162,335.153,162,127.609,162,64.0281,162,73.0416,162,730.515,162,605.578,162,832.228,162,69.5473,162,65.3457,162,55.336,162,97.9652,162,62.8798,162,781.303,162,132.305,162,401.766,162,1118.66,162,77.7778,162,42.5363,162,38.4752,162,130.099,162,127.366,162,40.6869,162,46.4191,162,337.689,162,232.82,162,805.446,162,443.035,162,1021.34,162,863.672,162,1097.91,162,148.541,162,53.4914,162,67.9012,162,117.951,162,95.7895,162,53.0163,162,156.99,162,197.708,162,791.071,162,36.9881,162,677.397,162,433.377,162,86.4815,162,62.7141,162,1208.69,162,991.791,162,131.135,162,44.6502,162,60.3342,162,771.988,162,998.474,162,671.793,162,38.9401,162,406.35,162,114.415,162,1251.22,162,580.128,162,66.961,162,449.177,162,911.198,162,45.7637,162,76.4732,162,562.992
163,116.82,163,177.075,163,590.865,163,95.0959,163,128.297,163,794.444,163,1073.09,163,104.367,163,81.3644,163,110.467,163,78.2901,163,61.6469,163,127.631,163,43.244,163,43.5401,163,1167.7,163,836.848,163,92.5535,163,875.979,163,981.623,163,1051.28,163,67.606,163,516.806,163,101.449,163,1282.77,163,42.3868,163,66.3158,163,69.7318,163,153.909,163,57.1261,163,33.3148,163,75.4146,163,642.922,163,45.6187,163,923.675,163,1315.43,163,78.7025,163,54.4547,163,62.323,163,70.4829,163,66.2551,163,81.7743,163,119.342,163,32.9966,163,769.742,163,55.1893,163,133.157,163,40.8924,163,727.844,163,63.4952,163,49.8227,163,676.203,163,36.4807,163,81.1594,163,517.836,163,610.92,163,89.9722,163,315.426,163,125.76,163,63.8229,163,72.843,163,715.309,163,588.933,163,818.206,163,68.93,163,64.9347,163,55.131,163,96.9404,163,62.4688,163,766.707,163,129.835,163,382.193,163,1109.02,163,76.9569,163,42.5363,163,38.4752,163,127.823,163,125.514,163,40.6869,163,46.2128,163,321.413,163,213.298,163,791.304,163,423.514,163,1009.86,163,850.521,163,1087.84,163,145.259,163,53.6964,163,67.284,163,116.307,163,94.3567,163,51.9888,163,154.736,163,188.866,163,777.14,163,36.7826,163,661.191,163,414.267,163,85.4403,163,62.5091,163,1202.73,163,981.536,163,129.493,163,44.4444,163,59.5133,163,758.002,163,988.405,163,656.633,163,38.9401,163,388.043,163,113.392,163,1244.03,163,562.655,163,66.1369,163,430.658,163,898.264,163,45.5585,163,75.6473,163,545.367
164,114.976,164,172.361,164,574.469,164,95.7107,164,126.453,164,779.63,164,1063.03,164,103.962,164,83.2089,164,109.237,164,81.1594,164,60.8249,164,125.57,164,42.6292,164,43.3408,164,1158.44,164,822.899,164,91.9378,164,862.629,164,970.527,164,1040.39,164,66.5786,164,498.929,164,99.6047,164,1276.83,164,42.3868,164,65.9064,164,68.7003,164,149.177,164,56.9206,164,32.4382,164,74.5927,164,626.321,164,44.5912,164,911.14,164,1308.85,164,77.8805,164,53.8383,164,62.1234,164,69.6609,164,65.8436,164,81.1594,164,118.313,164,33.2016,164,755.32,164,54.9712,164,130.691,164,40.6869,164,712.843,164,62.8691,164,49.8167,164,660.545,164,36.4807,164,80.5446,164,500.234,164,593.248,164,88.7425,164,295.905,164,124.321,164,63.0021,164,72.2351,164,700.103,164,572.288,164,804.183,164,68.5185,164,64.3182,164,54.9261,164,95.9157,164,61.8523,164,751.906,164,128.395,164,363.238,164,1098.35,164,75.9308,164,42.5363,164,38.4752,164,126.37,164,124.074,164,40.8924,164,46.0065,164,301.428,164,199.736,164,777.163,164,405.02,164,1000.42,164,837.781,164,1078.17,164,143.416,164,52.8766,164,66.6667,164,114.663,164,93.7427,164,51.7834,164,152.686,164,181.259,164,761.98,164,36.3716,164,648.474,164,394.951,164,84.605,164,61.8943,164,1197.39,164,971.486,164,127.441,164,44.4444,164,59.1029,164,742.37,164,977.925,164,640.448,164,38.9401,164,369.325,164,111.959,164,1236.44,164,545.593,164,65.5188,164,412.963,164,885.123,164,45.3533,164,74.6165,164,528.356
165,113.951,165,167.852,165,557.869,165,94.0711,165,125.223,165,765.226,165,1053.59,165,102.941,165,80.3396,165,109.032,165,77.4704,165,59.7974,165,124.33,165,42.4242,165,43.347,165,1148.97,165,811.41,165,90.2961,165,851.744,165,960.869,165,1029.3,165,66.5786,165,481.667,165,99.1948,165,1269.86,165,42.3868,165,65.0877,165,68.7003,165,145.885,165,55.4822,165,32.4436,165,73.9762,165,613.205,165,44.5912,165,898.811,165,1302.67,165,77.675,165,53.8383,165,61.7181,165,68.428,165,65.0206,165,80.3396,165,116.667,165,32.9966,165,740.898,165,54.1357,165,128.225,165,40.4814,165,700.103,165,62.4474,165,49.6055,165,644.474,165,36.4807,165,79.5198,165,485.497,165,579.891,165,88.1277,165,275.15,165,122.266,165,63.0021,165,71.4226,165,684.28,165,555.438,165,789.954,165,68.107,165,64.1127,165,54.3112,165,94.686,165,61.4414,165,736.899,165,126.955,165,343.87,165,1089.93,165,75.5204,165,42.3308,165,38.4752,165,124.712,165,122.222,165,40.6869,165,46.0065,165,280.412,165,191.311,165,765.481,165,386.32,165,989.141,165,824.835,165,1070.36,165,140.546,165,53.0815,165,66.2551,165,113.43,165,92.5146,165,51.7834,165,150.022,165,174.064,165,747.435,165,36.5771,165,631.857,165,375.84,165,83.7696,165,61.0745,165,1191.63,165,961.642,165,125.799,165,44.2387,165,58.8977,165,730.442,165,967.445,165,624.468,165,38.5302,165,349.784,165,110.526,165,1229.05,165,528.531,165,64.9007,165,393.621,165,874.446,165,45.1481,165,74.4053,165,510.73
166,112.721,166,165.188,166,541.268,166,93.8662,166,123.379,166,750.206,166,1042.71,166,101.303,166,79.3149,166,107.188,166,77.4704,166,59.181,166,122.68,166,42.4242,166,43.5586,166,1139.92,166,797.666,166,90.2961,166,838.599,166,949.567,166,1018.82,166,66.3731,166,463.584,166,97.9652,166,1262.68,166,42.3868,166,64.6784,166,67.875,166,141.975,166,55.6877,166,32.2725,166,73.7707,166,596.604,166,44.3857,166,886.276,166,1296.71,166,77.0586,166,53.6328,166,61.107,166,68.428,166,65.0206,166,79.3149,166,114.815,166,32.9966,166,726.063,166,53.7118,166,125.76,166,40.4814,166,685.513,166,62.0257,166,48.9845,166,628.403,166,36.6857,166,79.1099,166,467.076,166,563.247,166,86.898,166,255.218,166,120.828,166,62.3864,166,71.0194,166,668.868,166,538.383,166,775.314,166,67.6955,166,62.8798,166,53.9013,166,93.8662,166,61.2359,166,722.097,166,125.309,166,324.503,166,1079.88,166,75.1099,166,41.9199,166,38.2683,166,123.465,166,120.576,166,40.6869,166,45.8002,166,260.221,166,184.119,166,750.93,166,367.826,166,978.271,166,811.889,166,1060.28,166,138.086,166,52.2617,166,65.6379,166,112.403,166,91.9006,166,51.1669,166,147.768,166,168.309,166,732.07,166,36.1662,166,616.062,166,356.524,166,82.9341,166,60.8696,166,1185.47,166,953.029,166,123.952,166,44.0329,166,58.8977,166,715.222,166,957.17,166,608.284,166,38.1203,166,330.654,166,108.889,166,1221.87,166,510.648,166,64.6946,166,374.691,166,861.511,166,44.9428,166,73.5794,166,493.31
167,110.672,167,164.163,167,524.462,167,92.2266,167,121.739,167,736.008,167,1031.63,167,100.282,167,78.2901,167,105.753,167,77.4704,167,58.9755,167,121.03,167,42.2193,167,43.3593,167,1130.45,167,783.717,167,88.6544,167,824.426,167,938.676,167,1007.93,167,65.3457,167,445.296,167,96.7355,167,1254.9,167,42.1811,167,64.4737,167,67.0498,167,138.889,167,55.2767,167,32.4542,167,72.9488,167,580.618,167,44.3857,167,874.152,167,1289.71,167,76.0311,167,53.2218,167,60.4959,167,67.8115,167,64.8148,167,78.905,167,113.58,167,33.2016,167,711.229,167,53.4937,167,123.91,167,40.4814,167,670.307,167,61.3993,167,48.7734,167,612.951,167,36.4807,167,77.8803,167,449.678,167,546.602,167,86.4881,167,234.053,167,118.978,167,61.976,167,70.6161,167,653.251,167,520.71,167,761.085,167,67.0782,167,62.8798,167,53.6964,167,92.4316,167,61.0304,167,707.296,167,124.074,167,304.724,167,1069.62,167,73.8786,167,41.9199,167,38.4752,167,121.807,167,118.519,167,40.6869,167,44.7686,167,239.823,167,176.721,167,736.173,167,347.688,167,966.785,167,799.765,167,1050,167,136.037,167,51.6469,167,64.8148,167,110.759,167,90.4678,167,50.9614,167,146.333,167,162.965,167,717.32,167,35.9607,167,600.471,167,340.496,167,81.8929,167,60.4597,167,1179.3,167,942.98,167,122.31,167,44.0329,167,58.0768,167,700.208,167,948.129,167,594.968,167,38.3253,167,314.405,167,108.07,167,1213.66,167,493.586,167,64.2826,167,355.35,167,848.166,167,44.7376,167,73.1633,167,475.889
168,109.237,168,159.655,168,510.321,168,91.6118,168,120.1,168,721.399,168,1021.58,168,99.8773,168,77.4704,168,106.368,168,77.2654,168,58.9755,168,119.175,168,42.0143,168,43.3654,168,1120.37,168,770.793,168,88.4491,168,811.075,168,927.169,168,997.241,168,64.7292,168,427.829,168,95.7107,168,1248.13,168,42.1811,168,64.269,168,66.8435,168,136.626,168,55.2767,168,32.4594,168,72.1268,168,563.402,168,44.3857,168,863.878,168,1282.72,168,75.8256,168,52.8108,168,60.2962,168,66.9896,168,64.4033,168,77.6753,168,112.346,168,33.4065,168,696.188,168,53.4815,168,122.061,168,40.0705,168,655.512,168,60.7732,168,48.5624,168,596.262,168,36.4807,168,77.4704,168,431.257,168,529.341,168,85.0534,168,214.531,168,117.745,168,61.1551,168,70.0082,168,637.428,168,503.449,168,746.032,168,66.6667,168,62.4688,168,53.4914,168,92.2266,168,59.7974,168,692.495,168,122.222,168,285.151,168,1059.57,168,73.6734,168,41.7144,168,37.6478,168,120.354,168,117.284,168,40.2759,168,44.7686,168,219.014,168,171.378,168,721.417,168,329.4,168,955.914,168,788.258,168,1040.54,168,133.988,168,51.442,168,64.6091,168,109.937,168,90.0585,168,50.7559,168,144.283,168,158.444,168,701.34,168,35.3442,168,583.855,168,321.18,168,81.2634,168,59.8448,168,1173.55,168,932.725,168,121.489,168,43.2099,168,57.4612,168,684.988,168,937.649,168,579.193,168,38.1203,168,295.276,168,106.842,168,1205.45,168,475.702,168,63.0464,168,336.008,168,834.615,168,44.3272,168,72.1325,168,457.854
169,108.622,169,157.195,169,493.515,169,90.3821,169,118.46,169,709.053,169,1010.7,169,97.212,169,77.4704,169,102.269,169,77.4704,169,58.77,169,117.319,169,42.0143,169,43.3716,169,1112.35,169,756.025,169,87.6283,169,798.136,169,915.661,169,988.199,169,64.7292,169,412.417,169,94.2761,169,1241.37,169,41.9753,169,63.4503,169,66.0183,169,133.539,169,54.4547,169,32.4647,169,71.7158,169,547.211,169,43.9748,169,851.138,169,1276.13,169,75.2092,169,51.9888,169,59.8909,169,66.5786,169,63.1687,169,77.4704,169,111.111,169,33.4065,169,683.62,169,53.0576,169,120.622,169,39.6595,169,640.511,169,60.5562,169,48.3513,169,583.282,169,36.6857,169,76.6506,169,412.836,169,511.874,169,84.8485,169,195.01,169,116.307,169,60.9499,169,69.1957,169,624.072,169,489.271,169,734.07,169,66.0494,169,61.8523,169,53.0815,169,90.587,169,59.181,169,679.337,169,120.37,169,268.874,169,1048.49,169,73.0578,169,41.5089,169,37.4409,169,118.696,169,115.638,169,40.0705,169,44.5623,169,201.089,169,166.446,169,706.661,169,312.755,169,944.018,169,775.312,169,1030.06,169,132.351,169,51.6469,169,63.9918,169,108.498,169,89.2398,169,50.3449,169,142.644,169,154.747,169,689.664,169,35.5497,169,567.033,169,301.453,169,80.2222,169,59.4349,169,1168,169,921.854,169,119.848,169,43.0041,169,57.2559,169,669.767,169,927.169,169,563.009,169,37.9154,169,275.529,169,105.819,169,1197.04,169,458.229,169,63.0464,169,320.165,169,820.859,169,44.122,169,70.8966,169,443.712
170,106.983,170,154.941,170,476.299,170,89.1524,170,117.23,170,694.444,170,1000.03,170,97.0127,170,77.4704,170,102.269,170,75.6258,170,57.5371,170,116.285,170,41.8094,170,42.5558,170,1102.88,170,741.666,170,86.8074,170,783.758,170,904.154,170,976.692,170,63.9072,170,394.334,170,93.8662,170,1233.58,170,41.7695,170,62.6316,170,65.3994,170,131.481,170,53.8383,170,32.6464,170,70.8939,170,530.406,170,43.9748,170,838.808,170,1269.14,170,74.3872,170,51.7834,170,59.4856,170,66.1676,170,62.963,170,77.0605,170,109.465,170,33.4065,170,668.58,170,52.4279,170,118.978,170,39.043,170,624.483,170,59.9298,170,48.1402,170,567.417,170,36.2758,170,75.8308,170,394.211,170,494.819,170,84.0287,170,182.269,170,114.663,170,60.5394,170,68.7925,170,607.838,170,472.626,170,719.635,170,65.6379,170,61.2359,170,52.8766,170,89.7672,170,59.181,170,664.33,170,119.136,170,249.095,170,1038.23,170,72.2369,170,40.8924,170,37.234,170,117.243,170,114.609,170,39.865,170,44.5623,170,189.345,170,162.131,170,692.11,170,294.055,170,932.737,170,762.161,170,1020.39,170,130.507,170,51.0321,170,63.1687,170,107.266,170,88.4211,170,50.1394,170,140.389,170,151.049,170,674.504,170,35.3442,170,550.622,170,281.932,170,79.3867,170,59.025,170,1162.25,170,911.6,170,118.206,170,43.0041,170,57.0507,170,654.753,170,916.278,170,546.414,170,37.0956,170,255.576,170,104.181,170,1188.63,170,440.346,170,62.6343,170,301.646,170,807.924,170,43.7115,170,70.8905,170,425.267
171,105.753,171,153.096,171,458.674,171,88.5375,171,116.206,171,679.012,171,989.153,171,95.7858,171,75.6258,171,101.244,171,73.9862,171,57.3316,171,115.046,171,41.6045,171,41.9455,171,1092.39,171,727.717,171,86.1917,171,770.201,171,892.235,171,966.006,171,63.0853,171,375.429,171,92.2266,171,1227.43,171,41.358,171,62.6316,171,64.9867,171,129.012,171,53.6328,171,32.299,171,70.4829,171,513.805,171,43.5638,171,825.862,171,1261.93,171,73.9762,171,51.7834,171,59.0803,171,65.7566,171,62.5514,171,75.8308,171,108.23,171,33.2016,171,653.539,171,51.7982,171,117.54,171,39.043,171,609.687,171,59.0988,171,47.3143,171,550.316,171,35.8659,171,75.2159,171,376.199,171,477.352,171,83.004,171,174.872,171,113.43,171,60.129,171,68.3893,171,592.632,171,454.132,171,704.376,171,65.0206,171,61.0304,171,51.8519,171,88.7425,171,58.77,171,648.912,171,117.901,171,228.286,171,1027.15,171,72.0317,171,40.8924,171,37.234,171,116.202,171,112.963,171,39.043,171,44.356,171,180.692,171,158.227,171,676.943,171,274.739,171,921.046,171,747.776,171,1010.11,171,128.664,171,50.8271,171,63.1687,171,106.238,171,87.6023,171,49.9339,171,138.955,171,148.381,171,658.73,171,35.3442,171,537.904,171,261.383,171,78.5515,171,58.6151,171,1156.7,171,901.14,171,116.359,171,42.5926,171,56.4351,171,639.121,171,905.592,171,529.819,171,37.0956,171,236.446,171,103.158,171,1180.42,171,424.928,171,61.8102,171,281.687,171,794.784,171,43.7115,171,70.0645,171,407.232
172,104.523,172,150.227,172,441.663,172,87.5128,172,114.361,172,663.992,172,979.713,172,95.1755,172,75.6258,172,100.22,172,72.7566,172,57.1261,172,113.602,172,41.3995,172,41.7462,172,1083.13,172,713.768,172,84.9604,172,755.823,172,882.372,172,954.704,172,62.8798,172,357.141,172,91.8167,172,1220.26,172,40.7407,172,62.0175,172,64.3678,172,126.955,172,53.4273,172,32.1279,172,69.8664,172,499.868,172,43.1528,172,813.327,172,1255.97,172,73.1543,172,51.1669,172,58.8807,172,65.1402,172,62.3457,172,75.4209,172,107.407,172,32.9966,172,638.705,172,51.5801,172,115.691,172,39.043,172,596.947,172,58.882,172,46.8982,172,534.864,172,35.2511,172,74.806,172,360.439,172,463.173,172,82.1842,172,168.296,172,111.992,172,59.5133,172,67.986,172,576.193,172,437.282,172,689.735,172,64.6091,172,60.6194,172,51.6469,172,88.3326,172,58.359,172,633.7,172,116.667,172,210.361,172,1018.73,172,71.416,172,40.6869,172,37.234,172,114.543,172,111.728,172,39.043,172,43.9434,172,175.129,172,155.35,172,664.851,172,255.423,172,911.407,172,734.009,172,1002.09,172,126.821,172,50.6222,172,62.7572,172,105.211,172,86.5789,172,49.523,172,137.11,172,145.506,172,643.775,172,35.3442,172,521.082,172,242.272,172,77.9218,172,58.2052,172,1149.51,172,890.474,172,114.922,172,42.5926,172,55.8194,172,625.959,172,894.496,172,513.02,172,37.0956,172,222.255,172,102.135,172,1173.85,172,407.66,172,61.3981,172,262.346,172,783.491,172,43.5063,172,69.4436,172,389.196
173,103.294,173,148.177,173,423.628,173,86.693,173,112.516,173,649.177,173,968.631,173,93.5378,173,75.011,173,99.8097,173,71.9368,173,56.5096,173,111.746,173,40.5797,173,41.7524,173,1073.25,173,702.279,173,84.3448,173,744.322,173,871.07,173,943.402,173,62.8798,173,338.441,173,90.3821,173,1212.68,173,40.7407,173,61.6082,173,63.7489,173,124.691,173,52.8108,173,32.1331,173,69.25,173,482.448,173,42.9473,173,800.382,173,1248.77,173,72.7433,173,50.9614,173,58.0637,173,64.7292,173,61.7284,173,74.6011,173,105.761,173,32.9966,173,622.84,173,51.5679,173,114.252,173,39.043,173,581.535,173,58.2556,173,47.0971,173,518.381,173,35.0461,173,74.1912,173,341.608,173,444.885,173,81.5693,173,162.337,173,110.964,173,59.1029,173,67.3781,173,560.164,173,418.788,173,674.683,173,63.9918,173,60.2084,173,51.6469,173,87.3079,173,57.948,173,618.282,173,114.815,173,197.586,173,1008.27,173,70.5951,173,40.6869,173,36.6135,173,112.885,173,110.288,173,39.043,173,43.7371,173,169.36,173,152.062,173,649.685,173,235.285,173,899.921,173,721.885,173,991.603,173,124.978,173,50.2123,173,62.1399,173,103.772,173,85.9649,173,49.3175,173,135.676,173,142.837,173,628.205,173,35.1387,173,504.466,173,225.422,173,76.8806,173,57.7953,173,1143.75,173,879.809,173,113.691,173,42.1811,173,55.409,173,610.944,173,884.016,173,499.909,173,37.0956,173,211.562,173,100.702,173,1164.61,173,388.955,173,61.1921,173,242.593,173,769.12,173,43.3011,173,69.0275,173,370.956
